Volcano_Number,Volcano_Name,Country,Primary_Volcano_Type,Type_group,Tectonic_Setting,Last_Eruption_Year,years_since,dated
390010,Buckle Island,Antarctica,Stratovolcano,Stratovolcano / complex,Rift zone / Oceanic crust (< 15 km),1899.0,127.0,True
285061,Maruyama,Japan,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1898.0,128.0,True
263320,Lamongan,Indonesia,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1898.0,128.0,True
252040,Dakataua,Papua New Guinea,Caldera,Caldera,Subduction zone / Continental crust (> 25 km),1895.0,131.0,True
352040,Sumaco,Ecuador,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1895.0,131.0,True
390015,Melbourne,Antarctica,Stratovolcano,Stratovolcano / complex,Intraplate / Continental crust (> 25 km),1892.0,134.0,True
265040,Wurlali,Indonesia,Stratovolcano,Stratovolcano / complex,Subduction zone / Oceanic crust (< 15 km),1892.0,134.0,True
211071,Pantelleria,Italy,Shield,Shield,Rift zone / Continental crust (> 25 km),1891.0,135.0,True
300261,Ushkovsky,Russia,Compound,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1890.0,136.0,True
334130,Southern EPR at 18.2°S (Segment J),Undersea Features,Fissure vent(s),Monogenetic / field,Rift zone / Oceanic crust (< 15 km),1890.0,136.0,True
211050,Vulcano,Italy,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1890.0,136.0,True
212050,Nisyros,Greece,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1888.0,138.0,True
222020,Lake Turkana South Island,Kenya,Stratovolcano,Stratovolcano / complex,Rift zone / Continental crust (> 25 km),1888.0,138.0,True
283160,Bandaisan,Japan,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1888.0,138.0,True
252110,Bamus,Papua New Guinea,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1886.0,140.0,True
290210,Ushishur,Russia,Caldera,Caldera,Subduction zone / Oceanic crust (< 15 km),1884.0,142.0,True
284190,Guguan,United States,Stratovolcano,Stratovolcano / complex,Subduction zone / Crustal thickness unknown,1883.0,143.0,True
271040,Makaturing,Philippines,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1882.0,144.0,True
257090,Traitor's Head,Vanuatu,Stratovolcano,Stratovolcano / complex,Subduction zone / Intermediate crust (15-25 km),1881.0,145.0,True
261070,Singkut,Indonesia,Caldera(s),Caldera,Subduction zone / Continental crust (> 25 km),1881.0,145.0,True
321010,Baker,United States,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1880.0,146.0,True
343060,Ilopango,El Salvador,Caldera,Caldera,Subduction zone / Continental crust (> 25 km),1880.0,146.0,True
382080,Sete Cidades,Portugal,Stratovolcano,Stratovolcano / complex,Rift zone / Oceanic crust (< 15 km),1880.0,146.0,True
290020,Raususan [Mendeleev],Japan - administered by Russia,Stratovolcano,Stratovolcano / complex,Subduction zone / Intermediate crust (15-25 km),1880.0,146.0,True
266130,Tangkoko-Duasudara,Indonesia,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1880.0,146.0,True
290290,Sinarka,Russia,Stratovolcano,Stratovolcano / complex,Subduction zone / Intermediate crust (15-25 km),1878.0,148.0,True
311270,Vsevidof,United States,Stratovolcano,Stratovolcano / complex,Subduction zone / Intermediate crust (15-25 km),1878.0,148.0,True
355110,Llullaillaco,Chile-Argentina,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1877.0,149.0,True
313020,Iliamna,United States,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1876.0,150.0,True
341030,Ceboruco,Mexico,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1875.0,151.0,True
285011,Esan,Japan,Lava dome(s),Monogenetic / field,Subduction zone / Continental crust (> 25 km),1874.0,152.0,True
357080,Antuco,Chile,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1869.0,157.0,True
358010,Osorno,Chile,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1869.0,157.0,True
373100,Tjornes Fracture Zone,Iceland,Fissure vent,Monogenetic / field,Rift zone / Oceanic crust (< 15 km),1868.0,158.0,True
211070,Campi Flegrei del Mar di Sicilia,Italy,Volcanic field,Monogenetic / field,Rift zone / Continental crust (> 25 km),1867.0,159.0,True
322010,Hood,United States,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1866.0,160.0,True
244010,Ofu-Olosega,United States,Shield(s),Shield,Subduction zone / Oceanic crust (< 15 km),1866.0,160.0,True
381040,Pico Fracture Zone,Undersea Features,Fissure vent,Monogenetic / field,Intraplate / Oceanic crust (< 15 km),1865.0,161.0,True
283270,Iwakisan,Japan,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1863.0,163.0,True
222100,Longonot,Kenya,Stratovolcano,Stratovolcano / complex,Rift zone / Continental crust (> 25 km),1863.0,163.0,True
221100,Dubbi,Eritrea,Stratovolcano,Stratovolcano / complex,Rift zone / Intermediate crust (15-25 km),1861.0,165.0,True
290090,Chirippusan [Chirip],Japan - administered by Russia,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Intermediate crust (15-25 km),1860.0,166.0,True
273090,Cagua,Philippines,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1860.0,166.0,True
344010,Cosiguina,Nicaragua,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1859.0,167.0,True
274010,Camiguin de Babuyanes,Philippines,Stratovolcano,Stratovolcano / complex,Subduction zone / Crustal thickness unknown,1857.0,169.0,True
213030,Tenduruk Dagi,Turkiye,Shield,Shield,Intraplate / Continental crust (> 25 km),1855.0,171.0,True
222130,Chyulu Hills,Kenya,Volcanic field,Monogenetic / field,Rift zone / Continental crust (> 25 km),1855.0,171.0,True
243090,Late,Tonga,Stratovolcano,Stratovolcano / complex,Subduction zone / Oceanic crust (< 15 km),1854.0,172.0,True
290340,Fuss Peak,Russia,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1854.0,172.0,True
281031,Kueishantao,Taiwan,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1853.0,173.0,True
342060,Atitlan,Guatemala,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1853.0,173.0,True
357160,Puntiagudo-Cordon Cenizos,Chile,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1850.0,176.0,True
290010,Tomariyama [Golovnin],Japan - administered by Russia,Caldera,Caldera,Subduction zone / Intermediate crust (15-25 km),1848.0,178.0,True
263130,Guntur,Indonesia,Complex,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1847.0,179.0,True
255070,Savo,Solomon Islands,Stratovolcano,Stratovolcano / complex,Subduction zone / Crustal thickness unknown,1847.0,179.0,True
243061,Kao,Tonga,Stratovolcano,Stratovolcano / complex,Subduction zone / Oceanic crust (< 15 km),1847.0,179.0,True
341100,"Orizaba, Pico de",Mexico,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1846.0,180.0,True
213040,Ararat,Turkiye,Stratovolcano,Stratovolcano / complex,Intraplate / Continental crust (> 25 km),1840.0,186.0,True
283080,Midagahara,Japan,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1839.0,187.0,True
358040,Michinmahuida,Chile,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1835.0,191.0,True
282021,Yokoatejima,Japan,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Oceanic crust (< 15 km),1835.0,191.0,True
311350,Fisher,United States,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1830.0,196.0,True
311050,Little Sitkin,United States,Stratovolcano,Stratovolcano / complex,Subduction zone / Intermediate crust (15-25 km),1830.0,196.0,True
311230,Carlisle,United States,Stratovolcano,Stratovolcano / complex,Subduction zone / Intermediate crust (15-25 km),1828.0,198.0,True
290190,Prevo Peak,Russia,Stratovolcano,Stratovolcano / complex,Subduction zone / Oceanic crust (< 15 km),1825.0,201.0,True
383060,Lanzarote,Spain,Fissure vent(s),Monogenetic / field,Intraplate / Intermediate crust (15-25 km),1824.0,202.0,True
357072,Tromen Volcanic Plateau,Argentina,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1822.0,204.0,True
272050,Cabalían,Philippines,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1820.0,206.0,True
285034,Kuttara,Japan,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1820.0,206.0,True
358090,Fueguino,Chile,Lava dome(s),Monogenetic / field,Subduction zone / Continental crust (> 25 km),1820.0,206.0,True
221200,Kone,Ethiopia,Caldera(s),Caldera,Rift zone / Continental crust (> 25 km),1820.0,206.0,True
342040,Almolonga,Guatemala,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1818.0,208.0,True
312130,Ugashik-Peulik,United States,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1814.0,212.0,True
353030,Darwin,Ecuador,Shield,Shield,Rift zone / Oceanic crust (< 15 km),1813.0,213.0,True
355090,Putana,Chile,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1810.0,216.0,True
231080,"Yar, Jabal",Saudi Arabia,Volcanic field,Monogenetic / field,Intraplate / Continental crust (> 25 km),1810.0,216.0,True
352030,Antisana,Ecuador,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1802.0,224.0,True
354040,Tutupaca,Peru,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1802.0,224.0,True
332040,Hualalai,United States,Shield,Shield,Intraplate / Oceanic crust (< 15 km),1801.0,225.0,True
222170,Kyejo,Tanzania,Stratovolcano,Stratovolcano / complex,Rift zone / Continental crust (> 25 km),1800.0,226.0,True
241030,Taranaki,New Zealand,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1800.0,226.0,True
285082,Rausudake,Japan,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1800.0,226.0,True
354031,Ticsani,Peru,Lava dome(s),Monogenetic / field,Subduction zone / Continental crust (> 25 km),1800.0,226.0,True
320090,Iskut-Unuk River Cones,Canada,Pyroclastic cone(s),Monogenetic / field,Intraplate / Continental crust (> 25 km),1800.0,226.0,True
263240,Merbabu,Indonesia,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1797.0,229.0,True
341110,San Martin,Mexico,Volcanic field,Monogenetic / field,Subduction zone / Continental crust (> 25 km),1796.0,230.0,True
311390,Amak,United States,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1796.0,230.0,True
234002,St. Paul,France,Stratovolcano,Stratovolcano / complex,Rift zone / Oceanic crust (< 15 km),1793.0,233.0,True
323110,Mono Lake Volcanic Field,United States,Volcanic field,Monogenetic / field,Rift zone / Continental crust (> 25 km),1790.0,236.0,True
285010,Oshima-Oshima,Japan,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1790.0,236.0,True
221190,Fentale,Ethiopia,Stratovolcano,Stratovolcano / complex,Rift zone / Continental crust (> 25 km),1789.0,237.0,True
283290,Osorezan,Japan,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1787.0,239.0,True
352006,Cayambe,Ecuador,Compound,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1786.0,240.0,True
284060,Aogashima,Japan,Stratovolcano,Stratovolcano / complex,Subduction zone / Oceanic crust (< 15 km),1785.0,241.0,True
300080,Opala,Russia,Caldera,Caldera,Subduction zone / Continental crust (> 25 km),1776.0,250.0,True
305030,Wudalianchi,China,Volcanic field,Monogenetic / field,Intraplate / Continental crust (> 25 km),1776.0,250.0,True
352022,Chacana,Ecuador,Caldera,Caldera,Subduction zone / Continental crust (> 25 km),1773.0,253.0,True
222090,Olkaria,Kenya,Pyroclastic cone(s),Monogenetic / field,Rift zone / Continental crust (> 25 km),1770.0,256.0,True
360140,Qualibou,Saint Lucia,Caldera,Caldera,Subduction zone / Oceanic crust (< 15 km),1766.0,260.0,True
375010,Kolbeinsey Ridge,Iceland,Fissure vent,Monogenetic / field,Rift zone / Oceanic crust (< 15 km),1755.0,271.0,True
332060,Haleakala,United States,Shield,Shield,Intraplate / Oceanic crust (< 15 km),1750.0,276.0,True
357123,Huanquihue Group,Argentina,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1750.0,276.0,True
300280,Ichinsky,Russia,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1740.0,286.0,True
285060,Taisetsuzan,Japan,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1739.0,287.0,True
263220,Sumbing,Indonesia,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1730.0,296.0,True
374010,Oraefajokull,Iceland,Stratovolcano,Stratovolcano / complex,Rift zone / Oceanic crust (< 15 km),1728.0,298.0,True
351012,"Bravo, Cerro",Colombia,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1720.0,306.0,True
382070,Don Joao de Castro Bank,Portugal,Shield,Shield,Rift zone / Oceanic crust (< 15 km),1720.0,306.0,True
382020,Pico,Portugal,Stratovolcano,Stratovolcano / complex,Rift zone / Oceanic crust (< 15 km),1720.0,306.0,True
312200,Snowy Mountain,United States,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1710.0,316.0,True
358054,Mentolat,Chile,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1710.0,316.0,True
283030,Fujisan,Japan,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1708.0,318.0,True
